nabirds_id,inat_taxon_id,ebird_species_code,taxon_order,kingdom,phylum,class,order,family,genus,specific_epithet,scientific_name,kingdom_common_name,phylum_common_name,class_common_name,order_common_name,family_common_name,genus_common_name,common_name
479,4328,brnpel,7224.0,Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,occidentalis,Pelecanus occidentalis,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies",Pelicans,Pelicans,Brown Pelican
58,4956,grbher3,7291.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,herodias,Ardea herodias,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Great Herons,Great Blue Heron
480,4956,grbher3,7291.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,herodias,Ardea herodias,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Great Herons,Great Blue Heron
71,144455,greegr,7323.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,alba,Ardea alba,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Great Herons,Great Egret
481,144455,greegr,7323.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,alba,Ardea alba,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Great Herons,Great Egret
85,4940,snoegr,7352.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,thula,Egretta thula,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Typical Egrets,Snowy Egret
482,4940,snoegr,7352.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,thula,Egretta thula,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Typical Egrets,Snowy Egret
99,4937,libher,7356.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,caerulea,Egretta caerulea,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Typical Egrets,Little Blue Heron
350,4937,libher,7356.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,caerulea,Egretta caerulea,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Typical Egrets,Little Blue Heron
649,4937,libher,7356.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,caerulea,Egretta caerulea,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Typical Egrets,Little Blue Heron
115,4938,triher,7358.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,tricolor,Egretta tricolor,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Typical Egrets,Tricolored Heron
483,4938,triher,7358.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,tricolor,Egretta tricolor,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Typical Egrets,Tricolored Heron
127,4948,redegr,7363.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,rufescens,Egretta rufescens,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Typical Egrets,Reddish Egret
351,4948,redegr,7363.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,rufescens,Egretta rufescens,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Typical Egrets,Reddish Egret
650,4948,redegr,7363.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,rufescens,Egretta rufescens,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Typical Egrets,Reddish Egret
148,5017,categr,7370.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Bubulcus,ibis,Bubulcus ibis,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",,Cattle Egret
484,5017,categr,7370.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Bubulcus,ibis,Bubulcus ibis,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",,Cattle Egret
160,5020,grnher,7384.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Butorides,virescens,Butorides virescens,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Green-backed Herons,Green Heron
485,5020,grnher,7384.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Butorides,virescens,Butorides virescens,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Green-backed Herons,Green Heron
173,4981,bcnher,7430.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nycticorax,nycticorax,Nycticorax nycticorax,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Nycticorax Night Herons,Black-crowned Night Heron
352,4981,bcnher,7430.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nycticorax,nycticorax,Nycticorax nycticorax,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Nycticorax Night Herons,Black-crowned Night Heron
651,4981,bcnher,7430.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nycticorax,nycticorax,Nycticorax nycticorax,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",Nycticorax Night Herons,Black-crowned Night Heron
184,4999,ycnher,7444.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nyctanassa,violacea,Nyctanassa violacea,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",,Yellow-crowned Night-Heron
353,4999,ycnher,7444.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nyctanassa,violacea,Nyctanassa violacea,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",,Yellow-crowned Night-Heron
652,4999,ycnher,7444.0,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nyctanassa,violacea,Nyctanassa violacea,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies","Herons, Egrets, and Bitterns",,Yellow-crowned Night-Heron
198,3751,whiibi,7474.0,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Eudocimus,albus,Eudocimus albus,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies",Ibises and Spoonbills,White and Scarlet Ibises,White Ibis
354,3751,whiibi,7474.0,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Eudocimus,albus,Eudocimus albus,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies",Ibises and Spoonbills,White and Scarlet Ibises,White Ibis
653,3751,whiibi,7474.0,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Eudocimus,albus,Eudocimus albus,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies",Ibises and Spoonbills,White and Scarlet Ibises,White Ibis
208,3756,gloibi,7479.0,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Plegadis,falcinellus,Plegadis falcinellus,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies",Ibises and Spoonbills,Dark Ibises,Glossy Ibis
486,3756,gloibi,7479.0,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Plegadis,falcinellus,Plegadis falcinellus,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies",Ibises and Spoonbills,Dark Ibises,Glossy Ibis
223,3759,whfibi,7480.0,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Plegadis,chihi,Plegadis chihi,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies",Ibises and Spoonbills,Dark Ibises,White-faced Ibis
487,3759,whfibi,7480.0,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Plegadis,chihi,Plegadis chihi,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies",Ibises and Spoonbills,Dark Ibises,White-faced Ibis
233,62529,rosspo1,7540.0,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Platalea,ajaja,Platalea ajaja,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies",Ibises and Spoonbills,Spoonbills,Roseate Spoonbill
488,62529,rosspo1,7540.0,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Platalea,ajaja,Platalea ajaja,Animals,Chordates,Birds,"Pelicans, Herons, Ibises, and Allies",Ibises and Spoonbills,Spoonbills,Roseate Spoonbill
28,4765,blkvul,7546.0,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Coragyps,atratus,Coragyps atratus,Animals,Chordates,Birds,New World Vultures,New World Vultures,,Black Vulture
489,4765,blkvul,7546.0,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Coragyps,atratus,Coragyps atratus,Animals,Chordates,Birds,New World Vultures,New World Vultures,,Black Vulture
40,4756,turvul,7550.0,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,aura,Cathartes aura,Animals,Chordates,Birds,New World Vultures,New World Vultures,Turkey and Yellow-headed Vultures,Turkey Vulture
490,4756,turvul,7550.0,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,aura,Cathartes aura,Animals,Chordates,Birds,New World Vultures,New World Vultures,Turkey and Yellow-headed Vultures,Turkey Vulture
53,116999,osprey,7565.0,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,haliaetus,Pandion haliaetus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies",Ospreys,Ospreys,Osprey
491,116999,osprey,7565.0,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,haliaetus,Pandion haliaetus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies",Ospreys,Ospreys,Osprey
83,5277,whtkit,7582.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanus,leucurus,Elanus leucurus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Black-shouldered Kites,White-tailed Kite
493,5277,whtkit,7582.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanus,leucurus,Elanus leucurus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Black-shouldered Kites,White-tailed Kite
66,5301,swtkit,7623.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanoides,forficatus,Elanoides forficatus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Elanoides Kites,American Swallow-tailed Kite
492,5301,swtkit,7623.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanoides,forficatus,Elanoides forficatus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Elanoides Kites,American Swallow-tailed Kite
234,5074,goleag,7799.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,chrysaetos,Aquila chrysaetos,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",True Eagles,Golden Eagle
362,5074,goleag,7799.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,chrysaetos,Aquila chrysaetos,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",True Eagles,Golden Eagle
661,5074,goleag,7799.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,chrysaetos,Aquila chrysaetos,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",True Eagles,Golden Eagle
93,5416,miskit,7850.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Ictinia,mississippiensis,Ictinia mississippiensis,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Ictinia Kites,Mississippi Kite
494,5416,miskit,7850.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Ictinia,mississippiensis,Ictinia mississippiensis,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Ictinia Kites,Mississippi Kite
120,558446,norhar2,7873.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,hudsonius,Circus hudsonius,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Harriers,Northern Harrier
356,558446,norhar2,7873.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,hudsonius,Circus hudsonius,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Harriers,Northern Harrier
655,558446,norhar2,7873.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,hudsonius,Circus hudsonius,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Harriers,Northern Harrier
135,5097,shshaw,8031.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,striatus,Accipiter striatus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Accipiters,Sharp-shinned Hawk
357,5097,shshaw,8031.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,striatus,Accipiter striatus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Accipiters,Sharp-shinned Hawk
656,5097,shshaw,8031.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,striatus,Accipiter striatus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Accipiters,Sharp-shinned Hawk
155,5112,coohaw,8044.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,cooperii,Accipiter cooperii,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Accipiters,Cooper's Hawk
358,5112,coohaw,8044.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,cooperii,Accipiter cooperii,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Accipiters,Cooper's Hawk
657,5112,coohaw,8044.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,cooperii,Accipiter cooperii,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Accipiters,Cooper's Hawk
108,5305,baleag,8105.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,leucocephalus,Haliaeetus leucocephalus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Sea Eagles,Bald Eagle
355,5305,baleag,8105.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,leucocephalus,Haliaeetus leucocephalus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Sea Eagles,Bald Eagle
654,5305,baleag,8105.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,leucocephalus,Haliaeetus leucocephalus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Sea Eagles,Bald Eagle
166,5355,hrshaw,8171.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Parabuteo,unicinctus,Parabuteo unicinctus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",,Harris' Hawk
495,5355,hrshaw,8171.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Parabuteo,unicinctus,Parabuteo unicinctus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",,Harris' Hawk
175,5206,reshaw,8205.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,lineatus,Buteo lineatus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Buzzards and Buteo Hawks,Red-shouldered Hawk
359,5206,reshaw,8205.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,lineatus,Buteo lineatus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Buzzards and Buteo Hawks,Red-shouldered Hawk
658,5206,reshaw,8205.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,lineatus,Buteo lineatus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Buzzards and Buteo Hawks,Red-shouldered Hawk
186,5227,brwhaw,8214.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,platypterus,Buteo platypterus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Buzzards and Buteo Hawks,Broad-winged Hawk
360,5227,brwhaw,8214.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,platypterus,Buteo platypterus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Buzzards and Buteo Hawks,Broad-winged Hawk
659,5227,brwhaw,8214.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,platypterus,Buteo platypterus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Buzzards and Buteo Hawks,Broad-winged Hawk
202,5196,swahaw,8229.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,swainsoni,Buteo swainsoni,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Buzzards and Buteo Hawks,Swainson's Hawk
298,5196,swahaw,8229.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,swainsoni,Buteo swainsoni,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Buzzards and Buteo Hawks,Swainson's Hawk
496,5196,swahaw,8229.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,swainsoni,Buteo swainsoni,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Buzzards and Buteo Hawks,Swainson's Hawk
699,5196,swahaw,8229.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,swainsoni,Buteo swainsoni,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Buzzards and Buteo Hawks,Swainson's Hawk
210,5212,rethaw,8233.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,Buteo jamaicensis,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Buzzards and Buteo Hawks,Red-tailed Hawk
299,5212,rethaw,8233.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,Buteo jamaicensis,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Buzzards and Buteo Hawks,Red-tailed Hawk
497,5212,rethaw,8233.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,Buteo jamaicensis,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Buzzards and Buteo Hawks,Red-tailed Hawk
700,5212,rethaw,8233.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,Buteo jamaicensis,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Buzzards and Buteo Hawks,Red-tailed Hawk
224,5200,rolhaw,8253.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,lagopus,Buteo lagopus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Buzzards and Buteo Hawks,Rough-legged Hawk
361,5200,rolhaw,8253.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,lagopus,Buteo lagopus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Buzzards and Buteo Hawks,Rough-legged Hawk
660,5200,rolhaw,8253.0,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,lagopus,Buteo lagopus,Animals,Chordates,Birds,"Hawks, Eagles, Kites, and Allies","Hawks, Eagles, and Kites",Buzzards and Buteo Hawks,Rough-legged Hawk
37,20445,brnowl,8336.0,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,alba,Tyto alba,Animals,Chordates,Birds,Owls,Barn-Owls,"Barn, Masked, Grass, and Sooty Owls",Barn Owl
536,20445,brnowl,8336.0,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,alba,Tyto alba,Animals,Chordates,Birds,Owls,Barn-Owls,"Barn, Masked, Grass, and Sooty Owls",Barn Owl
62,19743,wesowl1,8572.0,Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,kennicottii,Megascops kennicottii,Animals,Chordates,Birds,Owls,Typical Owls,Screech-Owls,Western Screech-Owl
537,19743,wesowl1,8572.0,Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,kennicottii,Megascops kennicottii,Animals,Chordates,Birds,Owls,Typical Owls,Screech-Owls,Western Screech-Owl
88,19765,easowl1,8583.0,Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,asio,Megascops asio,Animals,Chordates,Birds,Owls,Typical Owls,Screech-Owls,Eastern Screech-Owl
538,19765,easowl1,8583.0,Animalia,Chordata,Aves,Strigiformes,Strigidae,Megascops,asio,Megascops asio,Animals,Chordates,Birds,Owls,Typical Owls,Screech-Owls,Eastern Screech-Owl
140,144594,snoowl1,8623.0,Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo,scandiacus,Bubo scandiacus,Animals,Chordates,Birds,Owls,Typical Owls,Typical Eagle-Owls and Horned Owls,Snowy Owl
540,144594,snoowl1,8623.0,Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo,scandiacus,Bubo scandiacus,Animals,Chordates,Birds,Owls,Typical Owls,Typical Eagle-Owls and Horned Owls,Snowy Owl
111,20044,grhowl,8624.0,Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo,virginianus,Bubo virginianus,Animals,Chordates,Birds,Owls,Typical Owls,Typical Eagle-Owls and Horned Owls,Great Horned Owl
539,20044,grhowl,8624.0,Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo,virginianus,Bubo virginianus,Animals,Chordates,Birds,Owls,Typical Owls,Typical Eagle-Owls and Horned Owls,Great Horned Owl
